"","area_id","area_name","state","party","votes_first_vote","votes_second_vote"
"10099",232,"Amberg","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,230
"10100",233,"Regensburg","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,334
"10101",234,"Schwandorf","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,190
"10102",235,"Weiden","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,191
"10103",236,"Bamberg","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,245
"10104",237,"Bayreuth","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,314
"10105",238,"Coburg","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,131
"10106",239,"Hof","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,204
"10107",240,"Kulmbach","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,188
"10108",241,"Ansbach","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,232
"10109",242,"Erlangen","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,263
"10110",243,"Fürth","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,360
"10111",244,"Nürnberg-Nord","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,334
"10112",245,"Nürnberg-Süd","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,252
"10113",246,"Roth","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,279
"10114",247,"Aschaffenburg","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,323
"10115",248,"Bad Kissingen","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,273
"10116",249,"Main-Spessart","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,507
"10117",250,"Schweinfurt","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,270
"10118",251,"Würzburg","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,411
"10119",252,"Augsburg-Stadt","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,616
"10120",253,"Augsburg-Land","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,485
"10121",254,"Donau-Ries","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,233
"10122",255,"Neu-Ulm","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,333
"10123",256,"Oberallgäu","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,326
"10124",257,"Ostallgäu","Bayern","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,324
"10125",258,"Stuttgart I","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,222
"10126",259,"Stuttgart II","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,149
"10127",260,"Böblingen","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,232
"10128",261,"Esslingen","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,178
"10129",262,"Nürtingen","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,160
"10130",263,"Göppingen","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,173
"10131",264,"Waiblingen","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,184
"10132",265,"Ludwigsburg","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,251
"10133",266,"Neckar-Zaber","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,209
"10134",267,"Heilbronn","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,227
"10135",268,"Schwäbisch Hall – Hohenlohe","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,290
"10136",269,"Backnang – Schwäbisch Gmünd","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,161
"10137",270,"Aalen – Heidenheim","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,172
"10138",271,"Karlsruhe-Stadt","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,234
"10139",272,"Karlsruhe-Land","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,185
"10140",273,"Rastatt","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,177
"10141",274,"Heidelberg","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,248
"10142",275,"Mannheim","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,246
"10143",276,"Odenwald – Tauber","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,193
"10144",277,"Rhein-Neckar","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,239
"10145",278,"Bruchsal – Schwetzingen","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,194
"10146",279,"Pforzheim","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,189
"10147",280,"Calw","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,180
"10148",281,"Freiburg","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,230
"10149",282,"Lörrach – Müllheim","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,213
"10150",283,"Emmendingen – Lahr","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,173
"10151",284,"Offenburg","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,243
"10152",285,"Rottweil – Tuttlingen","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,169
"10153",286,"Schwarzwald-Baar","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,164
"10154",287,"Konstanz","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,214
"10155",288,"Waldshut","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,144
"10156",289,"Reutlingen","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,188
"10157",290,"Tübingen","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,223
"10158",291,"Ulm","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,255
"10159",292,"Biberach","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,155
"10160",293,"Bodensee","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,199
"10161",294,"Ravensburg","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,167
"10162",295,"Zollernalb – Sigmaringen","Baden-Württemberg","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,178
"10163",296,"Saarbrücken","Saarland","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,453
"10164",297,"Saarlouis","Saarland","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,461
"10165",298,"St. Wendel","Saarland","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,315
"10166",299,"Homburg","Saarland","V.Partei³...Partei.für.Veränderung..Vegetarier.und.Veganer",0,390
"10167",1,"Flensburg – Schleswig","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10168",2,"Nordfriesland – Dithmarschen Nord","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10169",3,"Steinburg – Dithmarschen Süd","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10170",4,"Rendsburg-Eckernförde","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10171",5,"Kiel","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10172",6,"Plön – Neumünster","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10173",7,"Pinneberg","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10174",8,"Segeberg – Stormarn-Mitte","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10175",9,"Ostholstein – Stormarn-Nord","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10176",10,"Herzogtum Lauenburg – Stormarn-Süd","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10177",11,"Lübeck","Schleswig-Holstein","Bündnis.C...Christen.für.Deutschland",0,0
"10178",12,"Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I","Mecklenburg-Vorpommern","Bündnis.C...Christen.für.Deutschland",0,0
"10179",13,"Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I","Mecklenburg-Vorpommern","Bündnis.C...Christen.für.Deutschland",0,0
"10180",14,"Rostock – Landkreis Rostock II","Mecklenburg-Vorpommern","Bündnis.C...Christen.für.Deutschland",0,0
"10181",15,"Vorpommern-Rügen – Vorpommern-Greifswald I","Mecklenburg-Vorpommern","Bündnis.C...Christen.für.Deutschland",0,0
"10182",16,"Mecklenburgische Seenplatte I – Vorpommern-Greifswald II","Mecklenburg-Vorpommern","Bündnis.C...Christen.für.Deutschland",0,0
"10183",17,"Mecklenburgische Seenplatte II – Landkreis Rostock III","Mecklenburg-Vorpommern","Bündnis.C...Christen.für.Deutschland",0,0
"10184",18,"Hamburg-Mitte","Hamburg","Bündnis.C...Christen.für.Deutschland",0,0
"10185",19,"Hamburg-Altona","Hamburg","Bündnis.C...Christen.für.Deutschland",0,0
"10186",20,"Hamburg-Eimsbüttel","Hamburg","Bündnis.C...Christen.für.Deutschland",0,0
"10187",21,"Hamburg-Nord","Hamburg","Bündnis.C...Christen.für.Deutschland",0,0
"10188",22,"Hamburg-Wandsbek","Hamburg","Bündnis.C...Christen.für.Deutschland",0,0
"10189",23,"Hamburg-Bergedorf – Harburg","Hamburg","Bündnis.C...Christen.für.Deutschland",0,0
"10190",24,"Aurich – Emden","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10191",25,"Unterems","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10192",26,"Friesland – Wilhelmshaven – Wittmund","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10193",27,"Oldenburg – Ammerland","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10194",28,"Delmenhorst – Wesermarsch – Oldenburg-Land","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10195",29,"Cuxhaven – Stade II","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10196",30,"Stade I – Rotenburg II","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10197",31,"Mittelems","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10198",32,"Cloppenburg – Vechta","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10199",33,"Diepholz – Nienburg I","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10200",34,"Osterholz – Verden","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10201",35,"Rotenburg I – Heidekreis","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10202",36,"Harburg","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10203",37,"Lüchow-Dannenberg – Lüneburg","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10204",38,"Osnabrück-Land","Niedersachsen","Bündnis.C...Christen.für.Deutschland",229,0
"10205",39,"Stadt Osnabrück","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10206",40,"Nienburg II – Schaumburg","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10207",41,"Stadt Hannover I","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10208",42,"Stadt Hannover II","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10209",43,"Hannover-Land I","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10210",44,"Celle – Uelzen","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10211",45,"Gifhorn – Peine","Niedersachsen","Bündnis.C...Christen.für.Deutschland",723,0
"10212",46,"Hameln-Pyrmont – Holzminden","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10213",47,"Hannover-Land II","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10214",48,"Hildesheim","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10215",49,"Salzgitter – Wolfenbüttel","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10216",50,"Braunschweig","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10217",51,"Helmstedt – Wolfsburg","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10218",52,"Goslar – Northeim – Osterode","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10219",53,"Göttingen","Niedersachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10220",54,"Bremen I","Bremen","Bündnis.C...Christen.für.Deutschland",0,0
"10221",55,"Bremen II – Bremerhaven","Bremen","Bündnis.C...Christen.für.Deutschland",0,0
"10222",56,"Prignitz – Ostprignitz-Ruppin – Havelland I","Brandenburg","Bündnis.C...Christen.für.Deutschland",0,0
"10223",57,"Uckermark – Barnim I","Brandenburg","Bündnis.C...Christen.für.Deutschland",0,0
"10224",58,"Oberhavel – Havelland II","Brandenburg","Bündnis.C...Christen.für.Deutschland",0,0
"10225",59,"Märkisch-Oderland – Barnim II","Brandenburg","Bündnis.C...Christen.für.Deutschland",0,0
"10226",60,"Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I","Brandenburg","Bündnis.C...Christen.für.Deutschland",0,0
"10227",61,"Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II","Brandenburg","Bündnis.C...Christen.für.Deutschland",0,0
"10228",62,"Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I","Brandenburg","Bündnis.C...Christen.für.Deutschland",0,0
"10229",63,"Frankfurt (Oder) – Oder-Spree","Brandenburg","Bündnis.C...Christen.für.Deutschland",0,0
"10230",64,"Cottbus – Spree-Neiße","Brandenburg","Bündnis.C...Christen.für.Deutschland",0,0
"10231",65,"Elbe-Elster – Oberspreewald-Lausitz II","Brandenburg","Bündnis.C...Christen.für.Deutschland",0,0
"10232",66,"Altmark","Sachsen-Anhalt","Bündnis.C...Christen.für.Deutschland",0,0
"10233",67,"Börde – Jerichower Land","Sachsen-Anhalt","Bündnis.C...Christen.für.Deutschland",0,0
"10234",68,"Harz","Sachsen-Anhalt","Bündnis.C...Christen.für.Deutschland",0,0
"10235",69,"Magdeburg","Sachsen-Anhalt","Bündnis.C...Christen.für.Deutschland",0,0
"10236",70,"Dessau – Wittenberg","Sachsen-Anhalt","Bündnis.C...Christen.für.Deutschland",0,0
"10237",71,"Anhalt","Sachsen-Anhalt","Bündnis.C...Christen.für.Deutschland",0,0
"10238",72,"Halle","Sachsen-Anhalt","Bündnis.C...Christen.für.Deutschland",0,0
"10239",73,"Burgenland – Saalekreis","Sachsen-Anhalt","Bündnis.C...Christen.für.Deutschland",0,0
"10240",74,"Mansfeld","Sachsen-Anhalt","Bündnis.C...Christen.für.Deutschland",0,0
"10241",75,"Berlin-Mitte","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10242",76,"Berlin-Pankow","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10243",77,"Berlin-Reinickendorf","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10244",78,"Berlin-Spandau – Charlottenburg Nord","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10245",79,"Berlin-Steglitz-Zehlendorf","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10246",80,"Berlin-Charlottenburg-Wilmersdorf","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10247",81,"Berlin-Tempelhof-Schöneberg","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10248",82,"Berlin-Neukölln","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10249",83,"Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10250",84,"Berlin-Treptow-Köpenick","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10251",85,"Berlin-Marzahn-Hellersdorf","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10252",86,"Berlin-Lichtenberg","Berlin","Bündnis.C...Christen.für.Deutschland",0,0
"10253",87,"Aachen I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10254",88,"Aachen II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10255",89,"Heinsberg","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10256",90,"Düren","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10257",91,"Rhein-Erft-Kreis I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10258",92,"Euskirchen – Rhein-Erft-Kreis II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10259",93,"Köln I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10260",94,"Köln II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10261",95,"Köln III","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10262",96,"Bonn","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10263",97,"Rhein-Sieg-Kreis I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10264",98,"Rhein-Sieg-Kreis II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10265",99,"Oberbergischer Kreis","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10266",100,"Rheinisch-Bergischer Kreis","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10267",101,"Leverkusen – Köln IV","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10268",102,"Wuppertal I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10269",103,"Solingen – Remscheid – Wuppertal II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10270",104,"Mettmann I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10271",105,"Mettmann II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10272",106,"Düsseldorf I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10273",107,"Düsseldorf II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10274",108,"Neuss I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10275",109,"Mönchengladbach","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10276",110,"Krefeld I – Neuss II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10277",111,"Viersen","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10278",112,"Kleve","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10279",113,"Wesel I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10280",114,"Krefeld II – Wesel II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10281",115,"Duisburg I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10282",116,"Duisburg II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10283",117,"Oberhausen – Wesel III","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10284",118,"Mülheim – Essen I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10285",119,"Essen II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10286",120,"Essen III","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10287",121,"Recklinghausen I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10288",122,"Recklinghausen II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10289",123,"Gelsenkirchen","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10290",124,"Steinfurt I – Borken I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10291",125,"Bottrop – Recklinghausen III","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10292",126,"Borken II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10293",127,"Coesfeld – Steinfurt II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10294",128,"Steinfurt III","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10295",129,"Münster","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10296",130,"Warendorf","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10297",131,"Gütersloh I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10298",132,"Bielefeld – Gütersloh II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10299",133,"Herford – Minden-Lübbecke II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10300",134,"Minden-Lübbecke I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10301",135,"Lippe I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10302",136,"Höxter – Lippe II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10303",137,"Paderborn – Gütersloh III","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10304",138,"Hagen – Ennepe-Ruhr-Kreis I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10305",139,"Ennepe-Ruhr-Kreis II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10306",140,"Bochum I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10307",141,"Herne – Bochum II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10308",142,"Dortmund I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10309",143,"Dortmund II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10310",144,"Unna I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10311",145,"Hamm – Unna II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10312",146,"Soest","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10313",147,"Hochsauerlandkreis","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10314",148,"Siegen-Wittgenstein","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10315",149,"Olpe – Märkischer Kreis I","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10316",150,"Märkischer Kreis II","Nordrhein-Westfalen","Bündnis.C...Christen.für.Deutschland",0,0
"10317",151,"Nordsachsen","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10318",152,"Leipzig I","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10319",153,"Leipzig II","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10320",154,"Leipzig-Land","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10321",155,"Meißen","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10322",156,"Bautzen I","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10323",157,"Görlitz","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10324",158,"Sächsische Schweiz-Osterzgebirge","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10325",159,"Dresden I","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10326",160,"Dresden II – Bautzen II","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10327",161,"Mittelsachsen","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10328",162,"Chemnitz","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10329",163,"Chemnitzer Umland – Erzgebirgskreis II","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10330",164,"Erzgebirgskreis I","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10331",165,"Zwickau","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10332",166,"Vogtlandkreis","Sachsen","Bündnis.C...Christen.für.Deutschland",0,0
"10333",167,"Waldeck","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10334",168,"Kassel","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10335",169,"Werra-Meißner – Hersfeld-Rotenburg","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10336",170,"Schwalm-Eder","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10337",171,"Marburg","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10338",172,"Lahn-Dill","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10339",173,"Gießen","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10340",174,"Fulda","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10341",175,"Main-Kinzig – Wetterau II – Schotten","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10342",176,"Hochtaunus","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10343",177,"Wetterau I","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10344",178,"Rheingau-Taunus – Limburg","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10345",179,"Wiesbaden","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10346",180,"Hanau","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10347",181,"Main-Taunus","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10348",182,"Frankfurt am Main I","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10349",183,"Frankfurt am Main II","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10350",184,"Groß-Gerau","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10351",185,"Offenbach","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10352",186,"Darmstadt","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10353",187,"Odenwald","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
"10354",188,"Bergstraße","Hessen","Bündnis.C...Christen.für.Deutschland",0,0
